Taxon	Taxon	Taxon	barcode03	barcode03	barcode03	barcode15	barcode15	barcode15	barcode50	barcode50	barcode50	barcode62	barcode62	barcode62	barcode74	barcode74	barcode74	stringent_demultiplex_barcode03	stringent_demultiplex_barcode03	stringent_demultiplex_barcode03	stringent_demultiplex_barcode15	stringent_demultiplex_barcode15	stringent_demultiplex_barcode15	stringent_demultiplex_barcode50	stringent_demultiplex_barcode50	stringent_demultiplex_barcode50	stringent_demultiplex_barcode62	stringent_demultiplex_barcode62	stringent_demultiplex_barcode62	stringent_demultiplex_barcode74	stringent_demultiplex_barcode74	stringent_demultiplex_barcode74
Glaesserella	2094023	genus	69.0	0.0	77.72463768115942	0.0	0.0	-inf	15.0	0.0	78.13333333333334	31.0	0.0	66.25806451612904	3.0	0.0	31.33333333333333	69.0	0.0	77.72463768115942	0.0	0.0	-inf	15.0	0.0	78.13333333333334	31.0	0.0	66.25806451612904	3.0	0.0	31.33333333333333
Glaesserella parasuis	738	species	69.0	41.0	77.72463768115942	0.0	0.0	-inf	15.0	10.0	78.13333333333334	31.0	28.0	66.25806451612904	3.0	1.0	31.33333333333333	69.0	41.0	77.72463768115942	0.0	0.0	-inf	15.0	10.0	78.13333333333334	31.0	28.0	66.25806451612904	3.0	1.0	31.33333333333333
Glaesserella parasuis str. Nagasaki	1117322	strain	0.0	0.0	-inf	0.0	0.0	-inf	5.0	5.0	81.8	3.0	3.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	5.0	5.0	81.8	3.0	3.0	59.0	0.0	0.0	-inf
Glaesserella parasuis D74	1275971	strain	28.0	28.0	78.21428571428571	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	19.5	28.0	28.0	78.21428571428571	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	19.5
Cellvibrionales	1706369	order	2.0	0.0	39.5	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	39.5	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf
Cellvibrionaceae	1706371	family	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf
Cellvibrio	10	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Cellvibrio	2624793	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf
Cellvibrio sp. KY-GH-1	2303332	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf
Microbulbiferaceae	1706373	family	2.0	0.0	39.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	39.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microbulbifer	48073	genus	2.0	0.0	39.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	39.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microbulbifer thermotolerans	252514	species	1.0	1.0	60.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	60.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Microbulbifer	2619833	no_rank	1.0	0.0	19.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	19.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Microbulbifer sp. THAF38	2587856	species	1.0	1.0	19.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	19.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Alphaproteobacteria	28211	class	2.0	0.0	90.0	7.0	0.0	58.285714285714285	461.0	0.0	84.46854663774404	12.0	0.0	36.75	53.0	0.0	78.43396226415095	2.0	0.0	90.0	7.0	0.0	58.285714285714285	461.0	0.0	84.46854663774404	12.0	0.0	36.75	53.0	0.0	78.43396226415095
Hyphomicrobiales	356	order	0.0	0.0	-inf	0.0	0.0	-inf	42.0	1.0	68.47619047619045	2.0	0.0	51.0	1.0	0.0	57.0	0.0	0.0	-inf	0.0	0.0	-inf	42.0	1.0	68.47619047619045	2.0	0.0	51.0	1.0	0.0	57.0
Bradyrhizobiaceae	41294	family	0.0	0.0	-inf	0.0	0.0	-inf	4.0	0.0	53.25	1.0	0.0	64.0	1.0	0.0	57.0	0.0	0.0	-inf	0.0	0.0	-inf	4.0	0.0	53.25	1.0	0.0	64.0	1.0	0.0	57.0
Bradyrhizobium	374	genus	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	48.0	0.0	0.0	-inf	1.0	0.0	57.0	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	48.0	0.0	0.0	-inf	1.0	0.0	57.0
Bradyrhizobium japonicum	375	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	57.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	57.0
Bradyrhizobium diazoefficiens	1355477	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	64.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	64.0	0.0	0.0	-inf	0.0	0.0	-inf
Bradyrhizobium erythrophlei	1437360	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	40.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	40.0	0.0	0.0	-inf	0.0	0.0	-inf
Afipia	1033	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Afipia	2642050	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	69.0	0.0	0.0	-inf	0.0	0.0	-inf
Afipia sp. GAS231	1882747	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	69.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	69.0	0.0	0.0	-inf	0.0	0.0	-inf
Variibacter	1649510	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	64.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	64.0	0.0	0.0	-inf
Variibacter gotjawalensis	1333996	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	64.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	64.0	0.0	0.0	-inf
Hyphomicrobiaceae	45401	family	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf
Methyloligella	1485594	genus	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Methyloligella	2625955	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf
Methyloligella sp. GL2	2742204	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	9.0	0.0	0.0	-inf	0.0	0.0	-inf
Phyllobacteriaceae	69277	family	0.0	0.0	-inf	0.0	0.0	-inf	10.0	0.0	69.3	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	10.0	0.0	69.3	0.0	0.0	-inf	0.0	0.0	-inf
Mesorhizobium	68287	genus	0.0	0.0	-inf	0.0	0.0	-inf	9.0	0.0	71.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	9.0	0.0	71.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Mesorhizobium	325217	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	9.0	0.0	71.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	9.0	0.0	71.33333333333333	0.0	0.0	-inf	0.0	0.0	-inf
Mesorhizobium sp. DCY119	2108445	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	38.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	38.0	0.0	0.0	-inf	0.0	0.0	-inf
Mesorhizobium sp. NBSH29	2654249	species	0.0	0.0	-inf	0.0	0.0	-inf	8.0	8.0	75.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	8.0	8.0	75.5	0.0	0.0	-inf	0.0	0.0	-inf
Chelativorans	449972	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Chelativorans	2643807	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf
Chelativorans sp. BNC1	266779	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	51.0	0.0	0.0	-inf	0.0	0.0	-inf
Rhizobiaceae	82115	family	0.0	0.0	-inf	0.0	0.0	-inf	20.0	1.0	83.35000000000001	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	20.0	1.0	83.35000000000001	0.0	0.0	-inf	0.0	0.0	-inf
Rhizobium/Agrobacterium group	227290	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	17.0	0.0	82.6470588235294	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	17.0	0.0	82.6470588235294	0.0	0.0	-inf	0.0	0.0	-inf
Agrobacterium	357	genus	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	82.23076923076923	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	13.0	0.0	82.23076923076923	0.0	0.0	-inf	0.0	0.0	-inf
Agrobacterium rubi	28099	species	0.0	0.0	-inf	0.0	0.0	-inf	9.0	9.0	78.88888888888889	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	9.0	9.0	78.88888888888889	0.0	0.0	-inf	0.0	0.0	-inf
Agrobacterium tumefaciens complex	1183400	species_group	0.0	0.0	-inf	0.0	0.0	-inf	4.0	0.0	89.75	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	4.0	0.0	89.75	0.0	0.0	-inf	0.0	0.0	-inf
Agrobacterium tumefaciens	358	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	86.5	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	86.5	0.0	0.0	-inf	0.0	0.0	-inf
Agrobacterium fabrum	1176649	species	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	93.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	93.0	0.0	0.0	-inf	0.0	0.0	-inf
Rhizobium	379	genus	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	87.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	87.0	0.0	0.0	-inf	0.0	0.0	-inf
Rhizobium pseudoryzae	379684	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	87.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	87.0	0.0	0.0	-inf	0.0	0.0	-inf
Rhizobium rhizoryzae	451876	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	92.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	92.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Rhizobium	2613769	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	82.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	82.0	0.0	0.0	-inf	0.0	0.0	-inf
Rhizobium sp. Khangiran2	1435607	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	82.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	82.0	0.0	0.0	-inf	0.0	0.0	-inf
Pseudorhizobium	1903858	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	75.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	75.0	0.0	0.0	-inf	0.0	0.0	-inf
Pseudorhizobium banfieldiae	1125847	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	75.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	75.0	0.0	0.0	-inf	0.0	0.0	-inf
Sinorhizobium/Ensifer group	227292	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf
Ensifer	106591	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf
Ensifer adhaerens	106592	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf
Ensifer adhaerens OV14	1416753	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	81.0	0.0	0.0	-inf	0.0	0.0	-inf
Ciceribacter	1648508	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	95.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	95.0	0.0	0.0	-inf	0.0	0.0	-inf
Ciceribacter thiooxidans	1969821	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	95.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	95.0	0.0	0.0	-inf	0.0	0.0	-inf
Aurantimonadaceae	255475	family	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
Aureimonas	414371	genus	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Aureimonas	2615206	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
Aureimonas sp. OT7	2816454	species	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
Parvibaculaceae	2813035	family	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	38.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	38.0	0.0	0.0	-inf
Kaustia	2838250	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	38.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	38.0	0.0	0.0	-inf
Kaustia mangrovi	2593653	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	38.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	38.0	0.0	0.0	-inf
Stappiaceae	2821832	family	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf
Pannonibacter	227873	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf
Pannonibacter phragmitetus	121719	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf
Pannonibacter phragmitetus BB	1402210	strain	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	36.0	0.0	0.0	-inf	0.0	0.0	-inf
Boseaceae	2831100	family	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
Bosea	85413	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
Bosea vaviloviae	1526658	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	59.0	0.0	0.0	-inf	0.0	0.0	-inf
Rickettsiales	766	order	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0
Rickettsiaceae	775	family	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0
Rickettsieae	33988	tribe	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0
Rickettsia	780	genus	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0
spotted fever group	114277	species_group	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	58.333333333333336	3.0	0.0	66.0
Rickettsia raoultii	369822	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	58.333333333333336	3.0	3.0	66.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	3.0	58.333333333333336	3.0	3.0	66.0
belli group	1129742	species_group	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	45.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Rickettsia bellii	33990	species	0.0	0.0	-inf	1.0	1.0	45.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	45.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf
Pelagibacterales	54526	order	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	24.666666666666668	2.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	3.0	0.0	24.666666666666668	2.0	0.0	30.0
Pelagibacteraceae	1655514	family	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	17.5	2.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	17.5	2.0	0.0	30.0
Candidatus Pelagibacter	198251	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	17.5	2.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	17.5	2.0	0.0	30.0
unclassified Candidatus Pelagibacter	2647897	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	17.5	2.0	0.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	17.5	2.0	0.0	30.0
Candidatus Pelagibacter sp. RS39	1977864	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	17.5	2.0	2.0	30.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	2.0	2.0	17.5	2.0	2.0	30.0
Pelagibacterales incertae sedis	2813274	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	39.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	39.0	0.0	0.0	-inf
Candidatus Fonsibacter	2045213	genus	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	39.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	39.0	0.0	0.0	-inf
Candidatus Fonsibacter ubiquis	1925548	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	39.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	39.0	0.0	0.0	-inf
Rhodospirillales	204441	order	0.0	0.0	-inf	1.0	0.0	71.0	5.0	0.0	59.8	1.0	0.0	26.0	3.0	0.0	32.333333333333336	0.0	0.0	-inf	1.0	0.0	71.0	5.0	0.0	59.8	1.0	0.0	26.0	3.0	0.0	32.333333333333336
Acetobacteraceae	433	family	0.0	0.0	-inf	1.0	0.0	71.0	2.0	0.0	39.5	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	71.0	2.0	0.0	39.5	1.0	0.0	26.0	0.0	0.0	-inf
Acetobacter	434	genus	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	31.0	1.0	0.0	26.0	0.0	0.0	-inf
Acetobacter oryzoeni	2500548	species	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	31.0	0.0	0.0	-inf	0.0	0.0	-inf
unclassified Acetobacter	2628570	no_rank	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	26.0	0.0	0.0	-inf
Acetobacter sp. KACC 21233	2592655	species	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	26.0	0.0	0.0	-inf
Komagataeibacter	1434011	genus	0.0	0.0	-inf	1.0	0.0	71.0	1.0	0.0	48.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	0.0	71.0	1.0	0.0	48.0	0.0	0.0	-inf	0.0	0.0	-inf
Komagataeibacter oboediens	65958	species	0.0	0.0	-inf	1.0	1.0	71.0	1.0	1.0	48.0	0.0	0.0	-inf	0.0	0.0	-inf	0.0	0.0	-inf	1.0	1.0	71.0	1.0	1.0	48.0	0.0	0.0	-inf	0.0	0.0	-inf
Rhodospirillaceae	41295	family	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	73.5	0.0	0.0	-inf	1.0	0.0	72.0	0.0	0.0	-inf	0.0	0.0	-inf	2.0	0.0	73.5	0.0	0.0	-inf	1.0	0.0	72.0
